-1.3011844331641287,-1.1359223300970873,-1.3266272189349113,-1.383876134543513,-1.3094739164001323,-1.012206572769953,-0.5888947507254021,-2.259944214186097,-6.507020025378516,-0.27190791932209546,-1.2306232508045327,1
-1.3011844331641287,-1.1359223300970873,-1.3266272189349113,-1.383876134543513,-1.3094739164001323,-1.012206572769953,-0.852677393827486,-2.259944214186097,-6.507020025378516,-0.27190791932209546,-1.2306232508045327,1
-1.3011844331641287,-1.1359223300970873,-1.3266272189349113,-1.383876134543513,-1.3094739164001323,-1.012206572769953,-0.7207860722764441,-2.259944214186097,-6.507020025378516,-0.27190791932209546,-1.2306232508045327,1
-1.3011844331641287,-1.1359223300970873,-1.3266272189349113,-1.383876134543513,-1.3094739164001323,-1.012206572769953,-0.7207860722764441,-2.259944214186097,-6.507020025378516,-0.27190791932209546,-1.2306232508045327,1
-1.3011844331641287,-1.1359223300970873,-1.3266272189349113,-1.383876134543513,-1.3094739164001323,-1.012206572769953,-0.852677393827486,-2.259944214186097,-6.507020025378516,-0.27190791932209546,-1.2306232508045327,1
-1.3011844331641287,-1.1359223300970873,-1.3266272189349113,-1.383876134543513,-1.3094739164001323,-1.012206572769953,-0.5888947507254021,-2.259944214186097,-6.507020025378516,-0.27190791932209546,-1.2306232508045327,1
-1.3011844331641287,-1.1359223300970873,-1.3266272189349113,-1.383876134543513,-1.3094739164001323,-1.012206572769953,-0.19322078607227622,-2.259944214186097,-6.507020025378516,-1.5343939057276463,-1.2306232508045327,1
-1.3011844331641287,-1.1359223300970873,-1.3266272189349113,-1.383876134543513,-1.3094739164001323,-1.012206572769953,0.07056185702980766,-2.259944214186097,-6.507020025378516,-0.27190791932209546,-1.2306232508045327,1
-1.3011844331641287,-1.1359223300970873,-1.3266272189349113,-1.383876134543513,-1.3094739164001323,-1.012206572769953,-0.5888947507254021,-2.259944214186097,-6.507020025378516,-0.27190791932209546,-1.2306232508045327,1
-1.3011844331641287,-1.1359223300970873,-1.3266272189349113,-1.383876134543513,-1.3094739164001323,-1.012206572769953,-0.5888947507254021,-2.259944214186097,-6.507020025378516,-0.27190791932209546,-1.2306232508045327,1
-1.3011844331641287,-1.1359223300970873,-1.3266272189349113,-1.383876134543513,-1.3094739164001323,-1.012206572769953,-0.5888947507254021,-2.259944214186097,-6.507020025378516,-0.27190791932209546,-1.2306232508045327,1
-1.3011844331641287,-1.1359223300970873,-1.3266272189349113,-1.383876134543513,-1.3094739164001323,-1.012206572769953,-0.5888947507254021,-2.259944214186097,-6.507020025378516,-0.27190791932209546,-1.2306232508045327,1
-1.3011844331641287,-1.1359223300970873,-1.3266272189349113,-1.383876134543513,-1.3094739164001323,-1.012206572769953,-0.06132946452123422,-2.259944214186097,-6.507020025378516,-0.27190791932209546,-1.2306232508045327,1
-1.3011844331641287,-1.1359223300970873,-1.3266272189349113,-1.383876134543513,-1.3094739164001323,-1.012206572769953,-0.19322078607227622,-2.259944214186097,-6.507020025378516,-0.27190791932209546,-1.2306232508045327,1
-1.3011844331641287,-1.1359223300970873,-1.3266272189349113,-1.383876134543513,-1.3094739164001323,-1.012206572769953,-0.19322078607227622,-2.259944214186097,-6.507020025378516,-0.27190791932209546,-1.2306232508045327,1
-1.3011844331641287,-1.1359223300970873,-1.3266272189349113,-1.383876134543513,-1.3094739164001323,-1.012206572769953,-0.06132946452123422,-2.259944214186097,-6.507020025378516,-0.27190791932209546,-1.2306232508045327,1
-1.3011844331641287,-1.1359223300970873,-1.3266272189349113,-1.383876134543513,-1.3094739164001323,-1.012206572769953,-0.4570034291743601,-2.259944214186097,-6.507020025378516,-0.27190791932209546,-1.2306232508045327,1
-1.3011844331641287,-1.1359223300970873,-1.3266272189349113,-1.383876134543513,-1.3094739164001323,-1.012206572769953,-0.7207860722764441,-2.259944214186097,-6.507020025378516,0.9905780670834554,-1.2306232508045327,1
-1.3011844331641287,-1.1359223300970873,-1.3266272189349113,-1.383876134543513,-1.3094739164001323,-1.012206572769953,0.07056185702980766,-2.259944214186097,-6.507020025378516,-1.5343939057276463,-1.2306232508045327,0
-1.3011844331641287,-1.1359223300970873,-1.3266272189349113,-1.383876134543513,-1.3094739164001323,-1.012206572769953,0.5981271432339756,-2.259944214186097,-6.507020025378516,-0.27190791932209546,-1.2306232508045327,0
-1.3011844331641287,-1.1359223300970873,-1.3266272189349113,-1.383876134543513,-1.3094739164001323,-1.012206572769953,0.5981271432339756,-2.259944214186097,-6.507020025378516,-1.5343939057276463,-1.2306232508045327,0
-1.3011844331641287,-1.1359223300970873,-1.3266272189349113,-1.383876134543513,-1.3094739164001323,-1.012206572769953,0.8619097863360594,-2.259944214186097,-6.507020025378516,-1.5343939057276463,-1.2306232508045327,0
-1.3011844331641287,-1.1359223300970873,-1.3266272189349113,-1.383876134543513,-1.3094739164001323,-1.012206572769953,0.9938011078871014,-2.259944214186097,-6.507020025378516,-1.5343939057276463,-1.2306232508045327,0
-1.3011844331641287,-1.1359223300970873,-1.3266272189349113,-1.383876134543513,-1.3094739164001323,-1.012206572769953,0.7300184647850174,-2.259944214186097,-6.507020025378516,-0.27190791932209546,-1.2306232508045327,0
-1.3011844331641287,-1.1359223300970873,-1.3266272189349113,-1.383876134543513,-1.3094739164001323,-1.012206572769953,-0.3251121076233182,-2.259944214186097,-6.507020025378516,-0.27190791932209546,-1.2306232508045327,1
-1.3011844331641287,-1.1359223300970873,-1.3266272189349113,-1.383876134543513,-1.3094739164001323,-1.012206572769953,-0.19322078607227622,-2.259944214186097,-6.507020025378516,-0.27190791932209546,-1.2306232508045327,1
-1.3011844331641287,-1.1359223300970873,-1.3266272189349113,-1.383876134543513,-1.3094739164001323,-1.012206572769953,0.07056185702980766,-2.259944214186097,-6.507020025378516,-0.27190791932209546,-1.2306232508045327,1
-1.3011844331641287,-1.1359223300970873,-1.3266272189349113,-1.383876134543513,-1.3094739164001323,-1.012206572769953,0.07056185702980766,-2.259944214186097,-6.507020025378516,-0.27190791932209546,-1.2306232508045327,1
-1.3011844331641287,-1.1359223300970873,-1.3266272189349113,-1.383876134543513,-1.3094739164001323,-1.012206572769953,0.07056185702980766,-2.259944214186097,-6.507020025378516,-0.27190791932209546,-1.2306232508045327,1
-1.3011844331641287,-1.1359223300970873,-1.3266272189349113,-1.383876134543513,-1.3094739164001323,-1.012206572769953,0.07056185702980766,-2.259944214186097,-6.507020025378516,-0.27190791932209546,-1.2306232508045327,1
